Ticket Number,Account Name,Category,Severity
5377-12650825,"Sterling Commerce, Inc. - Single Sign On",S - PER - parent request,Sev 3
5377-12655469,Toyota Material Handling Europe AB,S - PER - parent request,Sev 3
5377-12655945,Tecumseh Products Company,S - PER - parent request,Sev 4
5377-12658111,Micron Technology Inc,S - PER - parent request,Sev 4
5377-12662781,ArvinMeritor Inc (MI),S - PER - New Map,Sev 2
5377-12664476,Tesla Motors,S - PER - parent request,Sev 4
5377-12666444,Tesla Motors,S - PER - New TP,Sev 4
5377-12671054,Westwood Shipping Lines,S - PER - Map Change,Sev 4
5377-12671063,Westwood Shipping Lines,S - PER - Map Change,Sev 4
5377-12671561,Hilti Inc,S - PER - Communication,Sev 3
5377-12672986,Hilti Inc,S - PER - New Map,Sev 2
5377-12672992,Hilti Inc,S - PER - New Map,Sev 4
5377-12677045,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677216,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677243,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677267,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677288,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677304,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677343,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677369,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12677923,Hubert Co,S - PER - parent request,Sev 4
5377-12686333,Ubaldi,S - PER - parent request,Sev 3
5377-12689065,Hilti Inc,S - PER - New Map,Sev 4
5377-12689127,Hilti Inc,S - PER - New Map,Sev 3
5377-12696174,Toyota Material Handling Europe AB,S - PER - parent request,Sev 3
5377-12697448,"Propak Logistics, Inc",S - PER - parent request,Sev 3
5377-12697632,"Toyota Motor Engineering & Manufacturing North America, Inc.",S - PER - parent request,Sev 4
5377-12698025,"Pittsburgh Glass Works, LLC",S - PER - parent request,Sev 4
5377-12698717,"Propak Logistics, Inc",S - PER - parent request,Sev 3
5377-12698727,"Propak Logistics, Inc",S - PER - parent request,Sev 3
5377-12698764,Tesla Motors,S - PER - parent request,Sev 4
5377-12699391,IBM Business Tone ,S - PER - Other,Sev 4
5377-12703009,"Propak Logistics, Inc",S - PER - New Map,Sev 4
5377-12703047,"Propak Logistics, Inc",S - PER - New Map,Sev 4
5377-12703212,"Propak Logistics, Inc",S - PER - New Map,Sev 4
5377-12706551,Hubert Co,S - PER - New Map,Sev 4
5377-12707222,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 3
5377-12707381,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12709888,Micron Technology Inc,S - PER - parent request,Sev 4
5377-12710493,"Schneider Enterprise Resources, LLC",S - Map Change,Sev 4
5377-12711294,Micron Technology Inc,S - PER - parent request,Sev 4
5377-12712306,Port Townsend Paper Corp,S - PER - parent request,Sev 3
5377-12714514,"Church & Dwight Co., Inc.",S - PER - parent request,Sev 4
5377-12716884,"Church & Dwight Co., Inc.",S - PER - Communication,Sev 3
5377-12717129,Tesla Motors,S - PER - New TP,Sev 4
5377-12717541,Micron Technology Inc,S - PER - parent request,Sev 3
5377-12720625,ArvinMeritor Inc (MI),S - PER - New TP,Sev 4
5377-12720641,ArvinMeritor Inc (MI),S - PER - New Map,Sev 4
5377-12724684,Madhusudhanan Anandan's Account,S - Troubleshoot,Sev 4
5377-12724723,Madhusudhanan Anandan's Account,S - Set up,Sev 4
5377-12731625,Madhusudhanan Anandan's Account,S - PER - parent request,Sev 4
5377-12732947,PrimeSource Building Products,S - PER - parent request,Sev 4
5377-12733341,Tesla Motors,S - PER - parent request,Sev 4
5377-12733659,"Pittsburgh Glass Works, LLC",S - PER - parent request,Sev 3
5377-12734125,Micron Technology Inc,S - PER - parent request,Sev 4
5377-12734844,ArvinMeritor Inc (MI),S - PER - New Map,Sev 4
5377-12737185,ATALANTA CORP,S - PER - parent request,Sev 3
5377-12738975,Eddie Stobart Ltd,S - PER - parent request,Sev 3
5377-12742866,August Brötje GmbH,S - PER - parent request,Sev 3
5377-12743278,Micron Technology Inc,S - PER - New Map,Sev 2
5377-12743329,Micron Technology Inc,S - PER - New Map,Sev 2
5377-12745126,Tesla Motors,S - PER - parent request,Sev 4
5377-12745722,ATALANTA CORP,S - PER - New Map,Sev 4
5377-12746105,Kennametal Inc,S - PER - parent request,Sev 4
5377-12746122,Madhusudhanan Anandan's Account,S - Troubleshoot,Sev 4
5377-12749489,Suprajit Engineering Limited,S - PER - parent request,Sev 3
5377-12749815,August Brötje GmbH,S - PER - parent request,Sev 3
5377-12750919,ATALANTA CORP,S - PER - parent request,Sev 3
5377-12754604,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12754621,"Silver Spoon, a division of British Sugar Plc",S - PER - parent request,Sev 3
5377-12755052,Hilti Inc,S - PER - parent request,Sev 4
5377-12756161,ArvinMeritor Inc (MI),S - PER - New Map,Sev 4
5377-12756342,Madhusudhanan Anandan's Account,S - Troubleshoot,Sev 4
5377-12757015,Tesla Motors,S - PER - parent request,Sev 4
5377-12757128,KATZ GROUP INC,S - PER - parent request,Sev 4
5377-12757150,"Sterling Commerce, Inc. - Single Sign On",S - PER - parent request,Sev 4
5377-12757420,Krono Services GmbH,S - PER - New Map,Sev 2
5377-12760501,Leggett & Platt Incorporated,S - PER - parent request,Sev 4
5377-12760504,"Church & Dwight Co., Inc.",S - PER - parent request,Sev 4
5377-12762604,"Church & Dwight Co., Inc.",S - PER - New Map,Sev 4
5377-12762610,"Church & Dwight Co., Inc.",S - PER - New Map,Sev 4
5377-12762612,"Church & Dwight Co., Inc.",S - PER - New Map,Sev 4
5377-12763813,Hilti Inc,S - PER - parent request,Sev 3
5377-12765220,"Propak Logistics, Inc",S - PER - Communication,Sev 3
5377-12765378,Hilti Inc,S - PER - New Map,Sev 2
5377-12765381,"Church & Dwight Co., Inc.",S - PER - New Map,Sev 4
5377-12765557,Bob's Stores Corp,S - PER - New TP,Sev 3
5377-12768447,"Allied Bakeries, a division of ABF Grain Products Limited",S - PER - parent request,Sev 3
5377-12768627,"Silver Spoon, a division of British Sugar Plc",S - PER - New Map,Sev 4
5377-12768644,"Silver Spoon, a division of British Sugar Plc",S - PER - New Map,Sev 4
5377-12769018,Allied Building Products Corp,S - PER - parent request,Sev 4
5377-12769349,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12770253,Micron Technology Inc,S - PER - parent request,Sev 3
5377-12771856,"CEVA Logistics US, Inc.",S - PER - Map Change,Sev 3
5377-12772488,Tesla Motors,S - PER - parent request,Sev 4
5377-12774342,Kennametal Inc,S - PER - New Map,Sev 4
5377-12776935,"Sterling Commerce, Inc. - Single Sign On",S - PER - Other,Sev 4
5377-12778110,ArvinMeritor Inc (MI),S - PER - Communication,Sev 4
5377-12782750,MAPA SPONTEX HQ,S - PER - parent request,Sev 2
5377-12782833,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12783662,"Schneider Enterprise Resources, LLC",S - PER - parent request,Sev 4
5377-12785087,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12785351,MAPA SPONTEX HQ,S - PER - parent request,Sev 3
5377-12786130,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12788526,MAPA SPONTEX HQ,S - PER - Communication,Sev 3
5377-12790147,Tesla Motors,S - PER - parent request,Sev 4
5377-12790555,"KIND, LLC",S - PER - parent request,Sev 4
5377-12791072,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12791438,ArvinMeritor Inc (MI),S - PER - Communication,Sev 4
5377-12791608,"KIND, LLC",S - PER - New Map,Sev 2
5377-12791626,"KIND, LLC",S - PER - New Map,Sev 4
5377-12792637,National Smokeless Tobacco Company Limted,S - PER - parent request,Sev 3
5377-12792787,National Smokeless Tobacco Company Limted,S - PER - parent request,Sev 3
5377-12794826,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 2
5377-12798483,National Smokeless Tobacco Company Limted,S - PER - New Map,Sev 4
5377-12798524,Tecumseh Products Company,S - PER - New Map,Sev 4
5377-12798760,National Smokeless Tobacco Company Limted,S - PER - Map Change,Sev 3
5377-12799951,National Smokeless Tobacco Company Limted,S - PER - parent request,Sev 3
5377-12799996,National Smokeless Tobacco Company Limted,S - PER - parent request,Sev 3
5377-12800019,National Smokeless Tobacco Company Limted,S - PER - parent request,Sev 3
5377-12801165,National Smokeless Tobacco Company Limted,S - PER - New Map,Sev 3
5377-12801733,CSG Systems Inc.,S - PER - parent request,Sev 3
5377-12801766,"Schneider Enterprise Resources, LLC",S - PER - Communication,Sev 4
5377-12802754,Tesla Motors,S - PER - parent request,Sev 4
5377-12805069,Hilti Inc,S - PER - New Map,Sev 3
5377-12805102,Hilti Inc,S - PER - New Map,Sev 3
5377-12805136,Hilti Inc,S - PER - New Map,Sev 3
5377-12805172,Hilti Inc,S - PER - New Map,Sev 3
5377-12805327,"Pet Food Experts, Inc.",S - PER - parent request,Sev 3
5377-12806341,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12807036,Tesla Motors,S - PER - Communication,Sev 4
5377-12808055,"Schneider Enterprise Resources, LLC",S - PER - New Map,Sev 4
5377-12808091,"Schneider Enterprise Resources, LLC",S - PER - New Map,Sev 4
5377-12808119,"Schneider Enterprise Resources, LLC",S - PER - New Map,Sev 4
5377-12809310,"Pet Food Experts, Inc.",S - PER - New Map,Sev 4
5377-12811584,"Schneider Enterprise Resources, LLC",S - PER - parent request,Sev 4
5377-12811914,Allied Building Products Corp,S - PER - parent request,Sev 4
5377-12812181,"KIND, LLC",S - PER - New Map,Sev 4
5377-12812657,PrimeSource Building Products,S - PER - parent request,Sev 3
5377-12812711,"Propak Logistics, Inc",S - PER - parent request,Sev 3
5377-12819887,Madhusudhanan Anandan's Account,S - Troubleshoot,Sev 4
5377-12819889,"Schneider Enterprise Resources, LLC",S - PER - Communication,Sev 4
5377-12819900,"Propak Logistics, Inc",S - PER - New Map,Sev 4
5377-12819906,"Propak Logistics, Inc",S - PER - New Map,Sev 4
5377-12819910,"Propak Logistics, Inc",S - PER - New Map,Sev 4
5377-12821895,Tesla Motors,S - PER - parent request,Sev 4
5377-12822827,ArvinMeritor Inc (MI),S - PER - parent request,Sev 3
5377-12823523,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12823611,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12824036,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12824382,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12824418,"Toyota Motor Engineering & Manufacturing North America, Inc.",S - PER - parent request,Sev 4
5377-12825297,Toyota Material Handling Europe AB,S - PER - Map Change,Sev 3
5377-12826856,Madhusudhanan Anandan's Account,S - Troubleshoot,Sev 4
5377-12828534,Nexteer Automotive Corporation,S - PER - parent request,Sev 3
5377-12830039,Micron Technology Inc,S - PER - parent request,Sev 4
5377-12830125,MAPA SPONTEX HQ,S - PER - Map Change,Sev 2
5377-12832959,ArvinMeritor Inc (MI),S - PER - New Map,Sev 4
5377-12833126,National Smokeless Tobacco Company Limted,S - PER - New Map,Sev 4
5377-12836841,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12837838,"Xerox Capital Services, LLC.",S - PER - Communication,Sev 4
5377-12841917,ArvinMeritor Inc (MI),S - PER - Communication,Sev 3
5377-12844261,Tesla Motors,S - PER - parent request,Sev 4
5377-12844520,"Church & Dwight Co., Inc.",S - Map Research,Sev 3
5377-12846438,"Sterling Commerce, Inc. - Single Sign On",S - PER - New Map,Sev 3
5377-12849170,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12849550,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12850300,Cinram UK Ltd.,S - PER - parent request,Sev 3
5377-12850763,Lindt & Sprungli (International) AG,S - PER - parent request,Sev 2
5377-12861851,Madhusudhanan Anandan's Account,S - PER - Communication,Sev 4
5377-12862268,"CEVA Logistics US, Inc.",S - PER - New Map,Sev 4
5377-12863931,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12866210,KATZ GROUP INC,S - Map Research,Sev 4
5377-12866298,"CEVA Logistics US, Inc.",S - PER - New TP,Sev 4
5377-12866301,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12868048,SGCIO - Saint-Gobain Consulting Information & Organization,S - Configuration changes,Sev 3
5377-12870213,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12871243,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12874413,Nexteer Automotive Corporation,S - PER - New Map,Sev 4
5377-12874425,Nexteer Automotive Corporation,S - PER - New Map,Sev 4
5377-12875287,Lindt & Sprungli (International) AG,S - PER - parent request,Sev 3
5377-12879707,ArvinMeritor Inc (MI),S - PER - New Map,Sev 2
5377-12880125,"Brightstar US, Inc.",S - PER - New Map,Sev 2
5377-12884150,"Allied Bakeries, a division of ABF Grain Products Limited",S - PER - parent request,Sev 3
5377-12884542,Micron Technology Inc,S - PER - New Map,Sev 2
5377-12885689,CSG Systems Inc.,S - PER - parent request,Sev 3
5377-12894640,"Propak Logistics, Inc",S - PER - New Map,Sev 3
5377-12896501,Micron Technology Inc,S - PER - New Map,Sev 2
5377-12896508,Micron Technology Inc,S - PER - New Map,Sev 2
5377-12896517,Micron Technology Inc,S - PER - New Map,Sev 4
5377-12896521,Micron Technology Inc,S - PER - New Map,Sev 2
5377-12902468,ArvinMeritor Inc (MI),S - PER - Communication,Sev 4
5377-12902519,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12905126,Makita USA Inc,S - PER - parent request,Sev 4
5377-12905972,Hubert Co,S - PER - New Map,Sev 3
5377-12906754,"Pet Food Experts, Inc.",S - PER - parent request,Sev 3
5377-12906910,Lindt & Sprungli (International) AG,S - PER - New Map,Sev 4
5377-12910610,Suprajit Engineering Limited,S - PER - New Map,Sev 3
5377-12910624,"Pet Food Experts, Inc.",S - PER - New Map,Sev 3
5377-12911332,Kennametal Inc,S - PER - parent request,Sev 3
5377-12912363,Makita USA Inc,S - PER - parent request,Sev 4
5377-12912619,Tesla Motors,S - PER - parent request,Sev 4
5377-12912623,Tesla Motors,S - PER - parent request,Sev 4
5377-12912950,HHGregg,S - PER - parent request,Sev 3
5377-12912981,KATZ GROUP INC,S - PER - parent request,Sev 4
5377-12913036,Leggett & Platt Incorporated,S - PER - parent request,Sev 4
5377-12914700,"CEVA Logistics US, Inc.",S - PER - parent request,Sev 4
5377-12914862,Lindt & Sprungli (International) AG,S - PER - parent request,Sev 3
5377-12914949,ArvinMeritor Inc (MI),S - PER - parent request,Sev 4
5377-12918021,ArvinMeritor Inc (MI),S - PER - New Map,Sev 4
5377-12918367,Leggett & Platt Incorporated,S - PER - New Map,Sev 4
5377-12919654,Lanter Distributing LLC,S - PER - parent request,Sev 3
5377-12919981,Leggett & Platt Incorporated,S - PER - parent request,Sev 4
5377-12923119,Leggett & Platt Incorporated,S - PER - New Map,Sev 4
5377-12924983,"PEG PEREGO U.S.A., INC.",S - PER - parent request,Sev 3
5377-12925185,"PEG PEREGO U.S.A., INC.",S - PER - parent request,Sev 3
5377-12925250,"PEG PEREGO U.S.A., INC.",S - PER - parent request,Sev 3
5377-12925527,Tesla Motors,S - PER - parent request,Sev 4
5377-12926161,"PEG PEREGO U.S.A., INC.",S - PER - New TP,Sev 3
5377-12926267,Leggett & Platt Incorporated,S - PER - New Map,Sev 2
5377-12926270,"PEG PEREGO U.S.A., INC.",S - PER - New Map,Sev 3
5377-12926734,Eddie Stobart Ltd,S - PER - New Map,Sev 3
5377-12927049,Makita USA Inc,S - PER - New Map,Sev 3
5377-12927444,"System Integration Architects, LLC",S - PER - parent request,Sev 3
5377-12929849,Kennametal Inc,S - PER - New Map,Sev 4
5377-12929934,Tesla Motors,S - PER - New Map,Sev 4
5377-12930054,"Xerox Capital Services, LLC.",S - PER - Map Change,Sev 3
